"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001750","photoreceptor outer segment","1/32","96/19960",0.0104166666666667,6.49739583333333,2.16357419602008,0.143070260241877,0.253124306581782,0.183423410566508,"PTGS1",1
"GO:0031970","organelle envelope lumen","1/32","98/19960",0.0102040816326531,6.36479591836735,2.13337536457876,0.145829055372305,0.2538675488266,0.183961991903333,"ALOX5",1
"GO:0000932","P-body","1/32","100/19960",0.01,6.2375,2.10400581062716,0.148579245537785,0.2538675488266,0.183961991903333,"TOP1",1
"GO:0032587","ruffle membrane","1/32","101/19960",0.0099009900990099,6.17574257425743,2.08961938110879,0.149951121879316,0.2538675488266,0.183961991903333,"EGFR",1
"GO:0031252","cell leading edge","2/32","433/19960",0.0046189376443418,2.8810623556582,1.58577621032131,0.152506334770644,0.2538675488266,0.183961991903333,"MAPT/EGFR",2
"GO:0034708","methyltransferase complex","1/32","103/19960",0.00970873786407767,6.05582524271845,2.06141944970181,0.152688453279767,0.2538675488266,0.183961991903333,"HSD17B10",1
"GO:0005769","early endosome","2/32","438/19960",0.0045662100456621,2.84817351598174,1.56722071937927,0.155305395596519,0.255144578479996,0.184887375710142,"PTPN1/EGFR",2
"GO:0019897","extrinsic component of plasma membrane","1/32","107/19960",0.00934579439252336,5.82943925233645,2.00718797348809,0.158137521371411,0.256740917050056,0.186044142789896,"CNR2",1
"GO:0016605","PML body","1/32","109/19960",0.00917431192660551,5.72247706422018,1.98109103472846,0.160849309562237,0.258107031623124,0.187034080886322,"TERT",1
"GO:0044853","plasma membrane raft","1/32","116/19960",0.00862068965517241,5.37715517241379,1.89460574229765,0.170274089446756,0.267406177564477,0.193772592438027,"PTGS2",1
"GO:0030880","RNA polymerase complex","1/32","117/19960",0.00854700854700855,5.33119658119658,1.88282380811813,0.171612087286794,0.267406177564477,0.193772592438027,"TERT",1
"GO:0120114","Sm-like protein family complex","1/32","119/19960",0.00840336134453781,5.24159663865546,1.85966016933467,0.174281815210643,0.267406177564477,0.193772592438027,"SMN1",1
"GO:0045177","apical part of cell","2/32","474/19960",0.00421940928270042,2.63185654008439,1.44086177191723,0.175748356252687,0.267406177564477,0.193772592438027,"SLC22A1/EGFR",2
"GO:0005881","cytoplasmic microtubule","1/32","122/19960",0.00819672131147541,5.11270491803279,1.82587500657656,0.178270785042985,0.267406177564477,0.193772592438027,"CYP2A6",1
"GO:0097733","photoreceptor cell cilium","1/32","122/19960",0.00819672131147541,5.11270491803279,1.82587500657656,0.178270785042985,0.267406177564477,0.193772592438027,"PTGS1",1
"GO:0098839","postsynaptic density membrane","1/32","125/19960",0.008,4.99,1.79318179357756,0.182241083901813,0.270422253531722,0.195958154733132,"CACNA1C",1
"GO:0005874","microtubule","2/32","489/19960",0.00408997955010225,2.55112474437628,1.39161643187539,0.18439841025878,0.270712559741613,0.196168521551893,"MAPT/CYP2A6",2
"GO:0016363","nuclear matrix","1/32","129/19960",0.00775193798449612,4.83527131782946,1.75118150351396,0.187505918121587,0.272377017902938,0.197374650654303,"ALOX5",1
"GO:0097731","9+0 non-motile cilium","1/32","134/19960",0.00746268656716418,4.65485074626866,1.70104975033873,0.194040798646056,0.278933648053705,0.202125831922975,"PTGS1",1
"GO:0030665","clathrin-coated vesicle membrane","1/32","138/19960",0.0072463768115942,4.51992753623188,1.66269293398109,0.199232014781484,0.283443484946854,0.205393829671633,"EGFR",1
"GO:0042383","sarcolemma","1/32","144/19960",0.00694444444444444,4.33159722222222,1.60782309096711,0.206958153080598,0.2914308686237,0.211181788857753,"CACNA1C",1
"GO:0001650","fibrillar center","1/32","150/19960",0.00666666666666667,4.15833333333333,1.55587204119075,0.214612054157036,0.299156196703747,0.216779852683874,"TOP1",1
"GO:0099634","postsynaptic specialization membrane","1/32","157/19960",0.00636942675159236,3.97292993630573,1.49858550524377,0.223451177519821,0.308362624977353,0.223451177519821,"CACNA1C",1
"GO:0009898","cytoplasmic side of plasma membrane","1/32","163/19960",0.00613496932515337,3.82668711656442,1.45205936166255,0.230950799907635,0.313781710957343,0.227378051418365,"CNR2",1
"GO:0019898","extrinsic component of membrane","1/32","167/19960",0.00598802395209581,3.73502994011976,1.42225355865117,0.235911516358882,0.313781710957343,0.227378051418365,"CNR2",1
"GO:0030426","growth cone","1/32","168/19960",0.00595238095238095,3.71279761904762,1.4149455130493,0.237146843569336,0.313781710957343,0.227378051418365,"MAPT",1
"GO:0097730","non-motile cilium","1/32","171/19960",0.00584795321637427,3.64766081871345,1.39335249793337,0.240841227648713,0.313781710957343,0.227378051418365,"PTGS1",1
"GO:0000781","chromosome, telomeric region","1/32","173/19960",0.00578034682080925,3.60549132947977,1.37922534075005,0.24329451501765,0.313781710957343,0.227378051418365,"TERT",1
"GO:0030427","site of polarized growth","1/32","173/19960",0.00578034682080925,3.60549132947977,1.37922534075005,0.24329451501765,0.313781710957343,0.227378051418365,"MAPT",1
"GO:0098862","cluster of actin-based cell projections","1/32","173/19960",0.00578034682080925,3.60549132947977,1.37922534075005,0.24329451501765,0.313781710957343,0.227378051418365,"TRPA1",1
"GO:0098798","mitochondrial protein-containing complex","1/32","178/19960",0.00561797752808989,3.50421348314607,1.34480332094588,0.249394179802308,0.315920496008902,0.228927895658625,"HSD17B10",1
"GO:0000922","spindle pole","1/32","180/19960",0.00555555555555556,3.46527777777778,1.33137835121999,0.251820685224487,0.315920496008902,0.228927895658625,"CDC25B",1
"GO:0043197","dendritic spine","1/32","180/19960",0.00555555555555556,3.46527777777778,1.33137835121999,0.251820685224487,0.315920496008902,0.228927895658625,"MAPT",1
"GO:0044309","neuron spine","1/32","182/19960",0.00549450549450549,3.4271978021978,1.31814200211552,0.254239590775937,0.316081653397111,0.229044676374718,"MAPT",1
"GO:0001726","ruffle","1/32","185/19960",0.00540540540540541,3.37162162162162,1.29863032521529,0.257853749721475,0.317712655906817,0.230226562251317,"EGFR",1
"GO:0031901","early endosome membrane","1/32","200/19960",0.005,3.11875,1.20674015458336,0.275671525546036,0.336660801109319,0.24395710225313,"EGFR",1
"GO:0030662","coated vesicle membrane","1/32","205/19960",0.0048780487804878,3.04268292682927,1.17801791050916,0.281518158074854,0.340612784823847,0.246820858568005,"EGFR",1
"GO:0030666","endocytic vesicle membrane","1/32","207/19960",0.00483091787439614,3.01328502415459,1.16677314565637,0.283843987353206,0.340612784823847,0.246820858568005,"EGFR",1
"GO:0030136","clathrin-coated vesicle","1/32","220/19960",0.00454545454545455,2.83522727272727,1.09683207390053,0.298785060434565,0.355451192585948,0.257573327960832,"EGFR",1
"GO:0034703","cation channel complex","1/32","228/19960",0.0043859649122807,2.73574561403509,1.05628343142429,0.307828996322822,0.363080354637174,0.263101706258822,"CACNA1C",1
"GO:0000228","nuclear chromosome","1/32","236/19960",0.00423728813559322,2.64300847457627,1.01744473565368,0.316759887363396,0.370448003865667,0.268440582511353,"TOP1",1
"GO:0031968","organelle outer membrane","1/32","252/19960",0.00396825396825397,2.47519841269841,0.944369496993331,0.334287990802884,0.386915351545304,0.280373443148771,"PTGS2",1
"GO:0019867","outer membrane","1/32","254/19960",0.00393700787401575,2.45570866141732,0.935631007276814,0.336448131778525,0.386915351545304,0.280373443148771,"PTGS2",1
"GO:0150034","distal axon","1/32","281/19960",0.00355871886120996,2.21975088967972,0.825154574436688,0.364953721777999,0.416228211614577,0.30161464609752,"MAPT",1
"GO:0061695","transferase complex, transferring phosphorus-containing groups","1/32","302/19960",0.0033112582781457,2.06539735099338,0.747580457064488,0.386300980573437,0.436963404255199,0.316640148011014,"TERT",1
"GO:0005788","endoplasmic reticulum lumen","1/32","314/19960",0.00318471337579618,1.98646496815287,0.70602802809303,0.398185542961937,0.442524281431131,0.320669769152994,"PTGS2",1
"GO:0031514","motile cilium","1/32","316/19960",0.00316455696202532,1.97389240506329,0.699281563966152,0.400144503352925,0.442524281431131,0.320669769152994,"HIF1A",1
"GO:0005770","late endosome","1/32","318/19960",0.00314465408805031,1.96147798742138,0.692584189830408,0.402097285790947,0.442524281431131,0.320669769152994,"EGFR",1
"GO:0030135","coated vesicle","1/32","320/19960",0.003125,1.94921875,0.685935178939619,0.404043909132772,0.442524281431131,0.320669769152994,"EGFR",1
"GO:0030139","endocytic vesicle","1/32","356/19960",0.00280898876404494,1.75210674157303,0.573779007024999,0.438051090732418,0.47523597169018,0.344373892529116,"EGFR",1
"GO:0014069","postsynaptic density","1/32","359/19960",0.00278551532033426,1.7374651810585,0.565017827751281,0.440798582437269,0.47523597169018,0.344373892529116,"CACNA1C",1
"GO:0034702","monoatomic ion channel complex","1/32","365/19960",0.00273972602739726,1.70890410958904,0.547739187583002,0.446254579634862,0.477388620074503,0.345933782662683,"CACNA1C",1
"GO:0032279","asymmetric synapse","1/32","375/19960",0.00266666666666667,1.66333333333333,0.519634752697611,0.455233508068549,0.483247877795845,0.350179621591192,"CACNA1C",1
"GO:0099572","postsynaptic specialization","1/32","396/19960",0.00252525252525253,1.57512626262626,0.463227662917118,0.473632492633812,0.498941099110428,0.361551521094513,"CACNA1C",1
"GO:0098687","chromosomal region","1/32","404/19960",0.00247524752475248,1.54393564356436,0.442599284862761,0.480482064353523,0.502322158187774,0.364001563904184,"TERT",1
"GO:0098984","neuron to neuron synapse","1/32","412/19960",0.00242718446601942,1.51395631067961,0.422411921726615,0.487245253464472,0.505562744196219,0.366349814634941,"CACNA1C",1
"GO:0005925","focal adhesion","1/32","424/19960",0.00235849056603774,1.47110849056604,0.392914953432558,0.497230373469344,0.509096282860498,0.368910349898911,"EGFR",1
"GO:0062023","collagen-containing extracellular matrix","1/32","430/19960",0.00232558139534884,1.45058139534884,0.37850261362449,0.502152035380416,0.509096282860498,0.368910349898911,"PKM",1
"GO:0005819","spindle","1/32","434/19960",0.00230414746543779,1.43721198156682,0.369013961898755,0.505407179361508,0.509096282860498,0.368910349898911,"CDC25B",1
"GO:0030055","cell-substrate junction","1/32","434/19960",0.00230414746543779,1.43721198156682,0.369013961898755,0.505407179361508,0.509096282860498,0.368910349898911,"EGFR",1
"GO:1902495","transmembrane transporter complex","1/32","499/19960",0.00200400801603206,1.25,0.22663147541606,0.555501103705013,0.555501103705013,0.4025370316703,"CACNA1C",1
